10.747835843774276, 2.940769580030039e-43
12.59840737497709, 3.3068778701465636e-43
14.666640811405571, 3.737184147747885e-43
16.770371402832314, 4.112357242813023e-43
19.072477716337303, 4.538261246309538e-43
22.64153216650734, 5.1057371361843e-43
27.437623127182654, 5.812772479172758e-43
33.47927635782309, 6.58604888525366e-43
40.57228506996507, 7.397367741065046e-43
49.50737292466464, 8.285526717755542e-43
60.410856508028196, 9.23412525364528e-43
73.71628485973366, 1.0254944982440964e-42
90.57388273737568, 1.1307691111952694e-42
110.52465350109307, 1.2455064899343417e-42
136.92696031709252, 1.3603065074425721e-42
166.86085786180618, 1.4884923519659763e-42
205.0258253183956, 1.6161276148774263e-42
251.92132922049603, 1.750475407779048e-42
309.54322957931936, 1.8959914582436135e-42
380.3476271310632, 2.0470030879046786e-42
467.35259667971184, 2.199395120581033e-42
578.2266671741518, 2.3503098544218156e-42
715.4075915256997, 2.5063292869092973e-42
879.0640601403088, 2.6842604164148163e-42
1080.1566582622077, 2.877138215420673e-42
1336.4140647990262, 3.0718363375835705e-42
1653.4789209521011, 3.268115193346149e-42
2045.807901575338, 3.445455196395593e-42
2531.235520539489, 3.6265756154296685e-42
3131.821506285057, 3.830451578482394e-42
3848.2716862240736, 4.094798222636917e-42
5864.174244285465, 5.631971878040262e-42
11103.265723676053, 2.2372398585761584e-41
12718.095591977099, 2.725280611110555e-41
121160.84150411129, 1.0439801703421339e-40
349984.09038192907, 9.42889309430014e-41
461887.15272676176, 8.323804776169005e-41
1347293.2079222347, 5.69754257518863e-41
1553086.263013496, 5.367631054189272e-41
1882934.8080817505, 4.946571031926189e-41
2298703.168337363, 4.4460810040081874e-41
2806288.5466564638, 3.9885179163482284e-41
3425959.367473332, 3.576316837183474e-41
4182484.7437028126, 3.19898163232813e-41
5106043.997462427, 2.867453358517403e-41
6233539.845728247, 2.570283205186431e-41
7609972.865977335, 2.3083653104366924e-41
9290397.168758776, 2.066972634090485e-41
11264364.79392123, 1.8397722033341777e-41
13752083.129445156, 1.6289224017815807e-41
16789184.019033223, 1.4432824918944256e-41
20356448.70152845, 1.2846377191222968e-41
24681569.54055685, 1.1454576270584468e-41
30340418.24410861, 1.0113605875985839e-41
36787814.914747596, 8.906788817842997e-42
44605124.41741224, 7.857878652571542e-42
54084109.768677555, 6.901871966912711e-42
63796382.49547845, 6.199044476639086e-42
4874.877017718634, 4.541814282523137e-42
4412.280704496949, 4.2618561683368393e-42
5660.488319539649, 5.328544902387923e-42
5253.199826790495, 4.841006377833333e-42
6410.67648441238, 6.25264235525033e-42
7258.263031369431, 8.344211703154561e-42
8015.886363960249, 1.0784898159026509e-41
8636.165750086053, 1.2659670647295795e-41
9075.705473620395, 1.4392550912545546e-41
9777.9949977267, 1.6894452932294517e-41
10275.648394198191, 1.9206998407939853e-41
14197.700700932024, 3.3106186687102204e-41
15684.041630022282, 3.762470698655633e-41
18211.60495479777, 4.414203843352167e-41
20119.559632581208, 4.857912178490775e-41
23363.558220953248, 5.519023274963025e-41
27814.38698862165, 6.473896970500811e-41
35690.373892751995, 7.349800464384711e-41
41450.72896591097, 7.829873241149192e-41
46954.041018856915, 8.34275738195225e-41
53188.01437276625, 8.889237231623712e-41
55906.72374297324, 9.176557453784997e-41
63333.7385494792, 9.46821211501808e-41
87598.79003714274, 1.0074355213337189e-40
104308.4411194683, 1.0730519345639228e-40
155511.96724824698, 1.0700634698346362e-40
199616.67651145926, 1.0343936458341812e-40
256229.911090201, 9.999128506905096e-41
283133.27729122975, 9.99215929578924e-41
411828.24026921147, 8.763086083474576e-41
661961.4559505204, 7.436786508423008e-41
515631.1395585101, 8.204316239665471e-41
871297.6456086109, 6.739885769045119e-41
1064018.7493642657, 6.311223357278097e-41
74479428.59900394, 5.671648545546123e-42
90966112.79489382, 4.9800871369754284e-42
82305281.81413889, 5.48832496729977e-42
95622519.32541478, 4.978351319283794e-42
